Unnamed: 0,Date,code,Name,Close,Close_exchange,Close_oil,Close_gold,Close_copper,Close_nasdaq,Close_dow,Close_vix,Close_treasury,Close_gas
13392,2021-04-22,010950,S-Oil Corporation,78700,1116.109985,61.34999847,1792.300049,4.286499977,13919.25,34016.0,17.5,1.56400001,2.749000072479248
13448,2021-04-22,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24550,1116.109985,61.34999847,1792.300049,4.286499977,13919.25,34016.0,17.5,1.56400001,2.749000072479248
13454,2021-04-22,010620,"Hyundai Mipo Dockyard Co., Ltd.",67800,1116.109985,61.34999847,1792.300049,4.286499977,13919.25,34016.0,17.5,1.56400001,2.749000072479248
13461,2021-04-22,036460,Korea Gas Corporation,33300,1116.109985,61.34999847,1792.300049,4.286499977,13919.25,34016.0,17.5,1.56400001,2.749000072479248
13493,2021-04-22,005300,"Lotte Chilsung Beverage Co., Ltd.",138000,1116.109985,61.34999847,1792.300049,4.286499977,13919.25,34016.0,17.5,1.56400001,2.749000072479248
13508,2021-04-22,001230,Dongkuk Steel Mill Company Limited,20500,1116.109985,61.34999847,1792.300049,4.286499977,13919.25,34016.0,17.5,1.56400001,2.749000072479248
13516,2021-04-22,103140,Poongsan Corporation,34700,1116.109985,61.34999847,1792.300049,4.286499977,13919.25,34016.0,17.5,1.56400001,2.749000072479248
13581,2021-04-23,010950,S-Oil Corporation,78000,1115.660034,61.43000031,1781.199951,4.280499935,13750.25,33709.0,18.70999908,1.55400002,2.7300000190734863
13637,2021-04-23,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",25150,1115.660034,61.43000031,1781.199951,4.280499935,13750.25,33709.0,18.70999908,1.55400002,2.7300000190734863
13643,2021-04-23,010620,"Hyundai Mipo Dockyard Co., Ltd.",66800,1115.660034,61.43000031,1781.199951,4.280499935,13750.25,33709.0,18.70999908,1.55400002,2.7300000190734863
13650,2021-04-23,036460,Korea Gas Corporation,33100,1115.660034,61.43000031,1781.199951,4.280499935,13750.25,33709.0,18.70999908,1.55400002,2.7300000190734863
13682,2021-04-23,005300,"Lotte Chilsung Beverage Co., Ltd.",137000,1115.660034,61.43000031,1781.199951,4.280499935,13750.25,33709.0,18.70999908,1.55400002,2.7300000190734863
13697,2021-04-23,001230,Dongkuk Steel Mill Company Limited,23450,1115.660034,61.43000031,1781.199951,4.280499935,13750.25,33709.0,18.70999908,1.55400002,2.7300000190734863
13705,2021-04-23,103140,Poongsan Corporation,35300,1115.660034,61.43000031,1781.199951,4.280499935,13750.25,33709.0,18.70999908,1.55400002,2.7300000190734863
13770,2021-04-26,010950,S-Oil Corporation,84300,1118.589966,62.13999939,1777.0,4.342999935,13927.0,33941.0,17.32999992,1.567000031,2.789999961853028
13826,2021-04-26,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",25350,1118.589966,62.13999939,1777.0,4.342999935,13927.0,33941.0,17.32999992,1.567000031,2.789999961853028
13832,2021-04-26,010620,"Hyundai Mipo Dockyard Co., Ltd.",73000,1118.589966,62.13999939,1777.0,4.342999935,13927.0,33941.0,17.32999992,1.567000031,2.789999961853028
13839,2021-04-26,036460,Korea Gas Corporation,33350,1118.589966,62.13999939,1777.0,4.342999935,13927.0,33941.0,17.32999992,1.567000031,2.789999961853028
13871,2021-04-26,005300,"Lotte Chilsung Beverage Co., Ltd.",138500,1118.589966,62.13999939,1777.0,4.342999935,13927.0,33941.0,17.32999992,1.567000031,2.789999961853028
13886,2021-04-26,001230,Dongkuk Steel Mill Company Limited,23650,1118.589966,62.13999939,1777.0,4.342999935,13927.0,33941.0,17.32999992,1.567000031,2.789999961853028
13894,2021-04-26,103140,Poongsan Corporation,35850,1118.589966,62.13999939,1777.0,4.342999935,13927.0,33941.0,17.32999992,1.567000031,2.789999961853028
13959,2021-04-27,010950,S-Oil Corporation,84600,1114.130005,61.90999985,1779.199951,4.447999954,14011.5,33877.0,17.63999939,1.570000052,2.872999906539917
14015,2021-04-27,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",25350,1114.130005,61.90999985,1779.199951,4.447999954,14011.5,33877.0,17.63999939,1.570000052,2.872999906539917
14021,2021-04-27,010620,"Hyundai Mipo Dockyard Co., Ltd.",73900,1114.130005,61.90999985,1779.199951,4.447999954,14011.5,33877.0,17.63999939,1.570000052,2.872999906539917
14028,2021-04-27,036460,Korea Gas Corporation,33350,1114.130005,61.90999985,1779.199951,4.447999954,14011.5,33877.0,17.63999939,1.570000052,2.872999906539917
14060,2021-04-27,005300,"Lotte Chilsung Beverage Co., Ltd.",139000,1114.130005,61.90999985,1779.199951,4.447999954,14011.5,33877.0,17.63999939,1.570000052,2.872999906539917
14075,2021-04-27,001230,Dongkuk Steel Mill Company Limited,25300,1114.130005,61.90999985,1779.199951,4.447999954,14011.5,33877.0,17.63999939,1.570000052,2.872999906539917
14083,2021-04-27,103140,Poongsan Corporation,38900,1114.130005,61.90999985,1779.199951,4.447999954,14011.5,33877.0,17.63999939,1.570000052,2.872999906539917
14148,2021-04-28,010950,S-Oil Corporation,88500,1109.22998,62.93999863,1778.0,4.743000031,13953.0,33883.0,17.55999947,1.621999979,2.924999952316284
14204,2021-04-28,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",25550,1109.22998,62.93999863,1778.0,4.743000031,13953.0,33883.0,17.55999947,1.621999979,2.924999952316284
14210,2021-04-28,010620,"Hyundai Mipo Dockyard Co., Ltd.",75200,1109.22998,62.93999863,1778.0,4.743000031,13953.0,33883.0,17.55999947,1.621999979,2.924999952316284
14217,2021-04-28,036460,Korea Gas Corporation,33450,1109.22998,62.93999863,1778.0,4.743000031,13953.0,33883.0,17.55999947,1.621999979,2.924999952316284
14249,2021-04-28,005300,"Lotte Chilsung Beverage Co., Ltd.",135500,1109.22998,62.93999863,1778.0,4.743000031,13953.0,33883.0,17.55999947,1.621999979,2.924999952316284
14264,2021-04-28,001230,Dongkuk Steel Mill Company Limited,25850,1109.22998,62.93999863,1778.0,4.743000031,13953.0,33883.0,17.55999947,1.621999979,2.924999952316284
14272,2021-04-28,103140,Poongsan Corporation,37450,1109.22998,62.93999863,1778.0,4.743000031,13953.0,33883.0,17.55999947,1.621999979,2.924999952316284
14337,2021-04-29,010950,S-Oil Corporation,88000,1112.150024,63.86000061,1773.199951,4.537000179,13892.25,33724.0,17.28000069,1.620000005,2.9110000133514404
14393,2021-04-29,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24650,1112.150024,63.86000061,1773.199951,4.537000179,13892.25,33724.0,17.28000069,1.620000005,2.9110000133514404
14399,2021-04-29,010620,"Hyundai Mipo Dockyard Co., Ltd.",78500,1112.150024,63.86000061,1773.199951,4.537000179,13892.25,33724.0,17.28000069,1.620000005,2.9110000133514404
14406,2021-04-29,036460,Korea Gas Corporation,34900,1112.150024,63.86000061,1773.199951,4.537000179,13892.25,33724.0,17.28000069,1.620000005,2.9110000133514404
14438,2021-04-29,005300,"Lotte Chilsung Beverage Co., Ltd.",144000,1112.150024,63.86000061,1773.199951,4.537000179,13892.25,33724.0,17.28000069,1.620000005,2.9110000133514404
14453,2021-04-29,001230,Dongkuk Steel Mill Company Limited,26000,1112.150024,63.86000061,1773.199951,4.537000179,13892.25,33724.0,17.28000069,1.620000005,2.9110000133514404
14461,2021-04-29,103140,Poongsan Corporation,38650,1112.150024,63.86000061,1773.199951,4.537000179,13892.25,33724.0,17.28000069,1.620000005,2.9110000133514404
14526,2021-04-30,010950,S-Oil Corporation,87100,1108.660034,65.01000214,1768.099976,4.493000031,13953.5,33951.0,17.61000061,1.639999986,2.930999994277954
14582,2021-04-30,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24350,1108.660034,65.01000214,1768.099976,4.493000031,13953.5,33951.0,17.61000061,1.639999986,2.930999994277954
14588,2021-04-30,010620,"Hyundai Mipo Dockyard Co., Ltd.",85800,1108.660034,65.01000214,1768.099976,4.493000031,13953.5,33951.0,17.61000061,1.639999986,2.930999994277954
14595,2021-04-30,036460,Korea Gas Corporation,34900,1108.660034,65.01000214,1768.099976,4.493000031,13953.5,33951.0,17.61000061,1.639999986,2.930999994277954
14627,2021-04-30,005300,"Lotte Chilsung Beverage Co., Ltd.",140000,1108.660034,65.01000214,1768.099976,4.493000031,13953.5,33951.0,17.61000061,1.639999986,2.930999994277954
14642,2021-04-30,001230,Dongkuk Steel Mill Company Limited,23950,1108.660034,65.01000214,1768.099976,4.493000031,13953.5,33951.0,17.61000061,1.639999986,2.930999994277954
14650,2021-04-30,103140,Poongsan Corporation,37600,1108.660034,65.01000214,1768.099976,4.493000031,13953.5,33951.0,17.61000061,1.639999986,2.930999994277954
14715,2021-05-03,010950,S-Oil Corporation,89900,1106.630005,63.58000183,1767.300049,4.479000092,13850.0,33767.0,18.61000061,1.631000042,2.9660000801086426
14771,2021-05-03,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",23900,1106.630005,63.58000183,1767.300049,4.479000092,13850.0,33767.0,18.61000061,1.631000042,2.9660000801086426
14777,2021-05-03,010620,"Hyundai Mipo Dockyard Co., Ltd.",86100,1106.630005,63.58000183,1767.300049,4.479000092,13850.0,33767.0,18.61000061,1.631000042,2.9660000801086426
14784,2021-05-03,036460,Korea Gas Corporation,32500,1106.630005,63.58000183,1767.300049,4.479000092,13850.0,33767.0,18.61000061,1.631000042,2.9660000801086426
14816,2021-05-03,005300,"Lotte Chilsung Beverage Co., Ltd.",148500,1106.630005,63.58000183,1767.300049,4.479000092,13850.0,33767.0,18.61000061,1.631000042,2.9660000801086426
14831,2021-05-03,001230,Dongkuk Steel Mill Company Limited,21850,1106.630005,63.58000183,1767.300049,4.479000092,13850.0,33767.0,18.61000061,1.631000042,2.9660000801086426
14839,2021-05-03,103140,Poongsan Corporation,37950,1106.630005,63.58000183,1767.300049,4.479000092,13850.0,33767.0,18.61000061,1.631000042,2.9660000801086426
14904,2021-05-04,010950,S-Oil Corporation,91700,1116.76001,64.48999786,1791.400024,4.543000221,13790.0,34008.0,18.30999947,1.606999993,2.9670000076293945
14960,2021-05-04,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",23300,1116.76001,64.48999786,1791.400024,4.543000221,13790.0,34008.0,18.30999947,1.606999993,2.9670000076293945
14966,2021-05-04,010620,"Hyundai Mipo Dockyard Co., Ltd.",83100,1116.76001,64.48999786,1791.400024,4.543000221,13790.0,34008.0,18.30999947,1.606999993,2.9670000076293945
14973,2021-05-04,036460,Korea Gas Corporation,31450,1116.76001,64.48999786,1791.400024,4.543000221,13790.0,34008.0,18.30999947,1.606999993,2.9670000076293945
15005,2021-05-04,005300,"Lotte Chilsung Beverage Co., Ltd.",148000,1116.76001,64.48999786,1791.400024,4.543000221,13790.0,34008.0,18.30999947,1.606999993,2.9670000076293945
15020,2021-05-04,001230,Dongkuk Steel Mill Company Limited,22250,1116.76001,64.48999786,1791.400024,4.543000221,13790.0,34008.0,18.30999947,1.606999993,2.9670000076293945
15028,2021-05-04,103140,Poongsan Corporation,37950,1116.76001,64.48999786,1791.400024,4.543000221,13790.0,34008.0,18.30999947,1.606999993,2.9670000076293945
15093,2021-05-06,010950,S-Oil Corporation,95500,1124.910034,65.62999725,1784.099976,4.539000034,13491.0,34118.0,19.14999962,1.583999991,2.927999973297119
15149,2021-05-06,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24250,1124.910034,65.62999725,1784.099976,4.539000034,13491.0,34118.0,19.14999962,1.583999991,2.927999973297119
15155,2021-05-06,010620,"Hyundai Mipo Dockyard Co., Ltd.",91500,1124.910034,65.62999725,1784.099976,4.539000034,13491.0,34118.0,19.14999962,1.583999991,2.927999973297119
15162,2021-05-06,036460,Korea Gas Corporation,32700,1124.910034,65.62999725,1784.099976,4.539000034,13491.0,34118.0,19.14999962,1.583999991,2.927999973297119
15194,2021-05-06,005300,"Lotte Chilsung Beverage Co., Ltd.",150500,1124.910034,65.62999725,1784.099976,4.539000034,13491.0,34118.0,19.14999962,1.583999991,2.927999973297119
15209,2021-05-06,001230,Dongkuk Steel Mill Company Limited,23400,1124.910034,65.62999725,1784.099976,4.539000034,13491.0,34118.0,19.14999962,1.583999991,2.927999973297119
15217,2021-05-06,103140,Poongsan Corporation,41250,1124.910034,65.62999725,1784.099976,4.539000034,13491.0,34118.0,19.14999962,1.583999991,2.927999973297119
15282,2021-05-07,010950,S-Oil Corporation,94400,1123.98999,64.70999908,1815.5,4.618999958,13597.75,34442.0,18.38999939,1.56099999,2.9579999446868896
15338,2021-05-07,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24900,1123.98999,64.70999908,1815.5,4.618999958,13597.75,34442.0,18.38999939,1.56099999,2.9579999446868896
15344,2021-05-07,010620,"Hyundai Mipo Dockyard Co., Ltd.",92900,1123.98999,64.70999908,1815.5,4.618999958,13597.75,34442.0,18.38999939,1.56099999,2.9579999446868896
15351,2021-05-07,036460,Korea Gas Corporation,32900,1123.98999,64.70999908,1815.5,4.618999958,13597.75,34442.0,18.38999939,1.56099999,2.9579999446868896
15383,2021-05-07,005300,"Lotte Chilsung Beverage Co., Ltd.",147000,1123.98999,64.70999908,1815.5,4.618999958,13597.75,34442.0,18.38999939,1.56099999,2.9579999446868896
15398,2021-05-07,001230,Dongkuk Steel Mill Company Limited,24400,1123.98999,64.70999908,1815.5,4.618999958,13597.75,34442.0,18.38999939,1.56099999,2.9579999446868896
15406,2021-05-07,103140,Poongsan Corporation,41650,1123.98999,64.70999908,1815.5,4.618999958,13597.75,34442.0,18.38999939,1.56099999,2.9579999446868896
15471,2021-05-10,010950,S-Oil Corporation,96500,1119.390015,64.90000153,1831.099976,4.765999794,13709.75,34686.0,16.69000053,1.577000022,2.931999921798706
15527,2021-05-10,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24900,1119.390015,64.90000153,1831.099976,4.765999794,13709.75,34686.0,16.69000053,1.577000022,2.931999921798706
15533,2021-05-10,010620,"Hyundai Mipo Dockyard Co., Ltd.",93000,1119.390015,64.90000153,1831.099976,4.765999794,13709.75,34686.0,16.69000053,1.577000022,2.931999921798706
15540,2021-05-10,036460,Korea Gas Corporation,33150,1119.390015,64.90000153,1831.099976,4.765999794,13709.75,34686.0,16.69000053,1.577000022,2.931999921798706
15572,2021-05-10,005300,"Lotte Chilsung Beverage Co., Ltd.",148000,1119.390015,64.90000153,1831.099976,4.765999794,13709.75,34686.0,16.69000053,1.577000022,2.931999921798706
15587,2021-05-10,001230,Dongkuk Steel Mill Company Limited,25700,1119.390015,64.90000153,1831.099976,4.765999794,13709.75,34686.0,16.69000053,1.577000022,2.931999921798706
15595,2021-05-10,103140,Poongsan Corporation,44250,1119.390015,64.90000153,1831.099976,4.765999794,13709.75,34686.0,16.69000053,1.577000022,2.931999921798706
15660,2021-05-11,010950,S-Oil Corporation,98100,1111.969971,64.91999817,1837.5,4.733500004,13356.75,34668.0,19.65999985,1.601999998,2.9549999237060547
15717,2021-05-11,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",25350,1111.969971,64.91999817,1837.5,4.733500004,13356.75,34668.0,19.65999985,1.601999998,2.9549999237060547
15723,2021-05-11,010620,"Hyundai Mipo Dockyard Co., Ltd.",94100,1111.969971,64.91999817,1837.5,4.733500004,13356.75,34668.0,19.65999985,1.601999998,2.9549999237060547
15730,2021-05-11,036460,Korea Gas Corporation,33200,1111.969971,64.91999817,1837.5,4.733500004,13356.75,34668.0,19.65999985,1.601999998,2.9549999237060547
15762,2021-05-11,005300,"Lotte Chilsung Beverage Co., Ltd.",161000,1111.969971,64.91999817,1837.5,4.733500004,13356.75,34668.0,19.65999985,1.601999998,2.9549999237060547
15777,2021-05-11,001230,Dongkuk Steel Mill Company Limited,26950,1111.969971,64.91999817,1837.5,4.733500004,13356.75,34668.0,19.65999985,1.601999998,2.9549999237060547
15785,2021-05-11,103140,Poongsan Corporation,47300,1111.969971,64.91999817,1837.5,4.733500004,13356.75,34668.0,19.65999985,1.601999998,2.9549999237060547
15850,2021-05-12,010950,S-Oil Corporation,96700,1115.540039,65.27999878,1835.900024,4.77850008,13346.0,34183.0,21.84000015,1.623999953,2.969000101089477
15907,2021-05-12,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",23900,1115.540039,65.27999878,1835.900024,4.77850008,13346.0,34183.0,21.84000015,1.623999953,2.969000101089477
15913,2021-05-12,010620,"Hyundai Mipo Dockyard Co., Ltd.",92300,1115.540039,65.27999878,1835.900024,4.77850008,13346.0,34183.0,21.84000015,1.623999953,2.969000101089477
15920,2021-05-12,036460,Korea Gas Corporation,32100,1115.540039,65.27999878,1835.900024,4.77850008,13346.0,34183.0,21.84000015,1.623999953,2.969000101089477
15952,2021-05-12,005300,"Lotte Chilsung Beverage Co., Ltd.",167500,1115.540039,65.27999878,1835.900024,4.77850008,13346.0,34183.0,21.84000015,1.623999953,2.969000101089477
15967,2021-05-12,001230,Dongkuk Steel Mill Company Limited,26550,1115.540039,65.27999878,1835.900024,4.77850008,13346.0,34183.0,21.84000015,1.623999953,2.969000101089477
15975,2021-05-12,103140,Poongsan Corporation,46950,1115.540039,65.27999878,1835.900024,4.77850008,13346.0,34183.0,21.84000015,1.623999953,2.969000101089477
16040,2021-05-13,010950,S-Oil Corporation,95500,1118.22998,66.08000183,1822.599976,4.752500057,12998.5,33508.0,27.59000015,1.695000052,2.9730000495910645
16097,2021-05-13,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24950,1118.22998,66.08000183,1822.599976,4.752500057,12998.5,33508.0,27.59000015,1.695000052,2.9730000495910645
16103,2021-05-13,010620,"Hyundai Mipo Dockyard Co., Ltd.",89600,1118.22998,66.08000183,1822.599976,4.752500057,12998.5,33508.0,27.59000015,1.695000052,2.9730000495910645
16110,2021-05-13,036460,Korea Gas Corporation,32100,1118.22998,66.08000183,1822.599976,4.752500057,12998.5,33508.0,27.59000015,1.695000052,2.9730000495910645
16142,2021-05-13,005300,"Lotte Chilsung Beverage Co., Ltd.",165000,1118.22998,66.08000183,1822.599976,4.752500057,12998.5,33508.0,27.59000015,1.695000052,2.9730000495910645
16157,2021-05-13,001230,Dongkuk Steel Mill Company Limited,23900,1118.22998,66.08000183,1822.599976,4.752500057,12998.5,33508.0,27.59000015,1.695000052,2.9730000495910645
16165,2021-05-13,103140,Poongsan Corporation,44900,1118.22998,66.08000183,1822.599976,4.752500057,12998.5,33508.0,27.59000015,1.695000052,2.9730000495910645
16230,2021-05-14,010950,S-Oil Corporation,96100,1131.599976,63.81999969,1823.800049,4.705500126,13100.25,33938.0,23.12999916,1.667999983,2.9609999656677246
16287,2021-05-14,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24800,1131.599976,63.81999969,1823.800049,4.705500126,13100.25,33938.0,23.12999916,1.667999983,2.9609999656677246
16293,2021-05-14,010620,"Hyundai Mipo Dockyard Co., Ltd.",88900,1131.599976,63.81999969,1823.800049,4.705500126,13100.25,33938.0,23.12999916,1.667999983,2.9609999656677246
16300,2021-05-14,036460,Korea Gas Corporation,32150,1131.599976,63.81999969,1823.800049,4.705500126,13100.25,33938.0,23.12999916,1.667999983,2.9609999656677246
16332,2021-05-14,005300,"Lotte Chilsung Beverage Co., Ltd.",166500,1131.599976,63.81999969,1823.800049,4.705500126,13100.25,33938.0,23.12999916,1.667999983,2.9609999656677246
16347,2021-05-14,001230,Dongkuk Steel Mill Company Limited,23400,1131.599976,63.81999969,1823.800049,4.705500126,13100.25,33938.0,23.12999916,1.667999983,2.9609999656677246
16355,2021-05-14,103140,Poongsan Corporation,43550,1131.599976,63.81999969,1823.800049,4.705500126,13100.25,33938.0,23.12999916,1.667999983,2.9609999656677246
16420,2021-05-17,010950,S-Oil Corporation,97600,1125.699951,65.37000275,1837.900024,4.664000034,13387.0,34318.0,18.80999947,1.63499999,3.108999967575073
16477,2021-05-17,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",23800,1125.699951,65.37000275,1837.900024,4.664000034,13387.0,34318.0,18.80999947,1.63499999,3.108999967575073
16483,2021-05-17,010620,"Hyundai Mipo Dockyard Co., Ltd.",91000,1125.699951,65.37000275,1837.900024,4.664000034,13387.0,34318.0,18.80999947,1.63499999,3.108999967575073
16490,2021-05-17,036460,Korea Gas Corporation,31500,1125.699951,65.37000275,1837.900024,4.664000034,13387.0,34318.0,18.80999947,1.63499999,3.108999967575073
16522,2021-05-17,005300,"Lotte Chilsung Beverage Co., Ltd.",158000,1125.699951,65.37000275,1837.900024,4.664000034,13387.0,34318.0,18.80999947,1.63499999,3.108999967575073
16537,2021-05-17,001230,Dongkuk Steel Mill Company Limited,23400,1125.699951,65.37000275,1837.900024,4.664000034,13387.0,34318.0,18.80999947,1.63499999,3.108999967575073
16545,2021-05-17,103140,Poongsan Corporation,42650,1125.699951,65.37000275,1837.900024,4.664000034,13387.0,34318.0,18.80999947,1.63499999,3.108999967575073
16610,2021-05-18,010950,S-Oil Corporation,99900,1125.530029,66.26999664,1867.5,4.72149992,13303.5,34256.0,19.71999931,1.639999986,3.01200008392334
16667,2021-05-18,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",23900,1125.530029,66.26999664,1867.5,4.72149992,13303.5,34256.0,19.71999931,1.639999986,3.01200008392334
16673,2021-05-18,010620,"Hyundai Mipo Dockyard Co., Ltd.",93900,1125.530029,66.26999664,1867.5,4.72149992,13303.5,34256.0,19.71999931,1.639999986,3.01200008392334
16680,2021-05-18,036460,Korea Gas Corporation,31800,1125.530029,66.26999664,1867.5,4.72149992,13303.5,34256.0,19.71999931,1.639999986,3.01200008392334
16712,2021-05-18,005300,"Lotte Chilsung Beverage Co., Ltd.",161500,1125.530029,66.26999664,1867.5,4.72149992,13303.5,34256.0,19.71999931,1.639999986,3.01200008392334
16727,2021-05-18,001230,Dongkuk Steel Mill Company Limited,25250,1125.530029,66.26999664,1867.5,4.72149992,13303.5,34256.0,19.71999931,1.639999986,3.01200008392334
16735,2021-05-18,103140,Poongsan Corporation,43400,1125.530029,66.26999664,1867.5,4.72149992,13303.5,34256.0,19.71999931,1.639999986,3.01200008392334
16800,2021-05-20,010950,S-Oil Corporation,96600,1127.140015,63.36000061,1881.300049,4.58949995,13233.5,33831.0,22.18000031,1.682999969,2.924999952316284
16857,2021-05-20,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24050,1127.140015,63.36000061,1881.300049,4.58949995,13233.5,33831.0,22.18000031,1.682999969,2.924999952316284
16863,2021-05-20,010620,"Hyundai Mipo Dockyard Co., Ltd.",89300,1127.140015,63.36000061,1881.300049,4.58949995,13233.5,33831.0,22.18000031,1.682999969,2.924999952316284
16870,2021-05-20,036460,Korea Gas Corporation,31500,1127.140015,63.36000061,1881.300049,4.58949995,13233.5,33831.0,22.18000031,1.682999969,2.924999952316284
16902,2021-05-20,005300,"Lotte Chilsung Beverage Co., Ltd.",158000,1127.140015,63.36000061,1881.300049,4.58949995,13233.5,33831.0,22.18000031,1.682999969,2.924999952316284
16917,2021-05-20,001230,Dongkuk Steel Mill Company Limited,24000,1127.140015,63.36000061,1881.300049,4.58949995,13233.5,33831.0,22.18000031,1.682999969,2.924999952316284
16925,2021-05-20,103140,Poongsan Corporation,41550,1127.140015,63.36000061,1881.300049,4.58949995,13233.5,33831.0,22.18000031,1.682999969,2.924999952316284
16990,2021-05-21,010950,S-Oil Corporation,94000,1130.369995,62.04999924,1881.800049,4.581999779,13486.5,34028.0,20.67000008,1.633999944,2.9059998989105225
17048,2021-05-21,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",23600,1130.369995,62.04999924,1881.800049,4.581999779,13486.5,34028.0,20.67000008,1.633999944,2.9059998989105225
17054,2021-05-21,010620,"Hyundai Mipo Dockyard Co., Ltd.",88300,1130.369995,62.04999924,1881.800049,4.581999779,13486.5,34028.0,20.67000008,1.633999944,2.9059998989105225
17061,2021-05-21,036460,Korea Gas Corporation,31700,1130.369995,62.04999924,1881.800049,4.581999779,13486.5,34028.0,20.67000008,1.633999944,2.9059998989105225
17093,2021-05-21,005300,"Lotte Chilsung Beverage Co., Ltd.",154000,1130.369995,62.04999924,1881.800049,4.581999779,13486.5,34028.0,20.67000008,1.633999944,2.9059998989105225
17108,2021-05-21,001230,Dongkuk Steel Mill Company Limited,24000,1130.369995,62.04999924,1881.800049,4.581999779,13486.5,34028.0,20.67000008,1.633999944,2.9059998989105225
17116,2021-05-21,103140,Poongsan Corporation,40900,1130.369995,62.04999924,1881.800049,4.581999779,13486.5,34028.0,20.67000008,1.633999944,2.9059998989105225
17181,2021-05-24,010950,S-Oil Corporation,94300,1127.050049,63.58000183,1876.699951,4.495999813,13405.0,34153.0,20.14999962,1.631999969,2.885999917984009
17239,2021-05-24,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",24050,1127.050049,63.58000183,1876.699951,4.495999813,13405.0,34153.0,20.14999962,1.631999969,2.885999917984009
17245,2021-05-24,010620,"Hyundai Mipo Dockyard Co., Ltd.",90700,1127.050049,63.58000183,1876.699951,4.495999813,13405.0,34153.0,20.14999962,1.631999969,2.885999917984009
17252,2021-05-24,036460,Korea Gas Corporation,31500,1127.050049,63.58000183,1876.699951,4.495999813,13405.0,34153.0,20.14999962,1.631999969,2.885999917984009
17284,2021-05-24,005300,"Lotte Chilsung Beverage Co., Ltd.",158000,1127.050049,63.58000183,1876.699951,4.495999813,13405.0,34153.0,20.14999962,1.631999969,2.885999917984009
17299,2021-05-24,001230,Dongkuk Steel Mill Company Limited,23650,1127.050049,63.58000183,1876.699951,4.495999813,13405.0,34153.0,20.14999962,1.631999969,2.885999917984009
17307,2021-05-24,103140,Poongsan Corporation,40000,1127.050049,63.58000183,1876.699951,4.495999813,13405.0,34153.0,20.14999962,1.631999969,2.885999917984009
17372,2021-05-25,010950,S-Oil Corporation,96000,1126.790039,66.05000305,1884.599976,4.541500092,13635.25,34352.0,18.39999962,1.60800004,2.9130001068115234
17430,2021-05-25,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",23950,1126.790039,66.05000305,1884.599976,4.541500092,13635.25,34352.0,18.39999962,1.60800004,2.9130001068115234
17436,2021-05-25,010620,"Hyundai Mipo Dockyard Co., Ltd.",90800,1126.790039,66.05000305,1884.599976,4.541500092,13635.25,34352.0,18.39999962,1.60800004,2.9130001068115234
17443,2021-05-25,036460,Korea Gas Corporation,31450,1126.790039,66.05000305,1884.599976,4.541500092,13635.25,34352.0,18.39999962,1.60800004,2.9130001068115234
17475,2021-05-25,005300,"Lotte Chilsung Beverage Co., Ltd.",158500,1126.790039,66.05000305,1884.599976,4.541500092,13635.25,34352.0,18.39999962,1.60800004,2.9130001068115234
17490,2021-05-25,001230,Dongkuk Steel Mill Company Limited,23700,1126.790039,66.05000305,1884.599976,4.541500092,13635.25,34352.0,18.39999962,1.60800004,2.9130001068115234
17498,2021-05-25,103140,Poongsan Corporation,40200,1126.790039,66.05000305,1884.599976,4.541500092,13635.25,34352.0,18.39999962,1.60800004,2.9130001068115234
17563,2021-05-26,010950,S-Oil Corporation,97600,1122.189941,66.06999969,1898.099976,4.521999836,13656.25,34271.0,18.84000015,1.56400001,2.983999967575073
17621,2021-05-26,001450,"Hyundai Marine & Fire Insurance Co., Ltd.",23900,1122.189941,66.06999969,1898.099976,4.521999836,13656.25,34271.0,18.84000015,1.56400001,2.983999967575073
17627,2021-05-26,010620,"Hyundai Mipo Dockyard Co., Ltd.",89600,1122.189941,66.06999969,1898.099976,4.521999836,13656.25,34271.0,18.84000015,1.56400001,2.983999967575073
17634,2021-05-26,036460,Korea Gas Corporation,32150,1122.189941,66.06999969,1898.099976,4.521999836,13656.25,34271.0,18.84000015,1.56400001,2.983999967575073
